Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,618.8478618
FDE44,OUT018,655.9128877
NCN26,OUT018,1699.105727
FDC11,OUT049,1363.134024
FDV24,OUT035,2088.911465
FDR40,OUT019,238.3671666
NCQ17,OUT049,2454.726683
FDC46,OUT045,3157.910924
NCM18,OUT046,1223.640705
FDK16,OUT046,1550.062909
FDI28,OUT017,1206.222326
FDS11,OUT018,3153.796291
DRD13,OUT046,1013.921557
FDL36,OUT035,1361.310451
FDI27,OUT013,739.6591242
FDJ53,OUT019,239.8064008
FDS44,OUT045,3869.447011
FDE28,OUT046,3698.567021
FDQ33,OUT018,2389.679788
FDB37,OUT017,4118.440933
FDQ31,OUT045,1423.110135
NCQ05,OUT046,2416.999339
FDE10,OUT013,2103.475995
FDF38,OUT017,633.6905795
FDE50,OUT019,530.0577168
DRG37,OUT010,435.440154
NCH06,OUT049,3901.933872
FDY14,OUT045,4446.148847
FDO27,OUT017,1533.867096
FDQ19,OUT049,3911.014551
FDZ26,OUT019,572.6240458
FDN51,OUT013,4482.554819
FDK20,OUT035,2072.191918
FDD40,OUT018,2917.217831
DRI25,OUT018,932.8853558
FDH56,OUT017,1764.674941
FDI36,OUT027,5522.326696
DRH11,OUT018,747.378769
NCV18,OUT017,1970.623786
DRI01,OUT049,2835.02067
DRE48,OUT049,3056.385757
FDS51,OUT035,921.5323422
FDM38,OUT017,850.8474006
FDB60,OUT027,5197.20205
FDY58,OUT035,4112.94259
FDY22,OUT045,2206.734846
FDF11,OUT027,6079.4389
FDZ51,OUT035,1564.852737
FDQ45,OUT017,3055.640921
FDF17,OUT035,3139.102338
NCF31,OUT027,3395.18631
FDA37,OUT013,1983.89627
FDO51,OUT046,703.1614982
FDF34,OUT013,2637.275858
FDD57,OUT018,1377.763151
FDO37,OUT046,4092.475818
FDR49,OUT049,842.7984855
FDS39,OUT049,2146.422885
FDI48,OUT027,1420.00912
DRM35,OUT049,2972.247616
FDV57,OUT035,3116.712945
FDZ55,OUT013,2474.404461
FDI28,OUT035,1250.513627
FDS21,OUT045,968.5068165
FDT34,OUT013,1677.639174
DRI25,OUT035,957.1901593
FDT47,OUT010,207.1726226
DRH39,OUT045,1262.672336
NCD54,OUT045,2336.586289
FDU16,OUT027,2100.164061
NCW29,OUT045,2029.877678
FDV25,OUT027,5626.02146
FDM56,OUT035,1629.627923
FDZ04,OUT027,2345.122781
FDG59,OUT019,60.94211932
FDI56,OUT045,1329.004758
FDS33,OUT035,1499.609794
FDC23,OUT049,2892.426995
FDT11,OUT049,3301.250473
FDG17,OUT045,4152.335229
FDZ44,OUT045,1807.303708
FDJ52,OUT013,2476.313672
DRI23,OUT046,2553.809236
DRE15,OUT010,163.0692693
NCF07,OUT013,1671.465474
NCR29,OUT049,794.2161356
FDE44,OUT019,100.7316446
FDT23,OUT035,1313.959392
NCG06,OUT017,4133.310518
NCU41,OUT010,529.5251807
FDH46,OUT017,1758.618495
FDV31,OUT013,2869.51785
NCT41,OUT027,6484.670966
FDE22,OUT027,4058.061585
FDC26,OUT045,1650.219974
DRF51,OUT017,634.420835
NCY53,OUT019,272.7506688
FDY21,OUT017,3280.939499
FDL27,OUT013,990.9670481
FDZ34,OUT049,3320.712255
NCF43,OUT010,347.2998707
FDC21,OUT035,1755.216605
FDL26,OUT013,2659.391639
FDT25,OUT010,194.7335673
NCR30,OUT046,1220.32053
DRL23,OUT019,246.0998941
NCR05,OUT049,2893.620105
NCE19,OUT018,803.1261205
FDY07,OUT035,679.570989
FDB10,OUT017,3836.797432
FDP57,OUT013,1607.568976
FDU48,OUT019,302.2640143
FDH48,OUT035,1298.90026
FDO33,OUT035,1845.299201
NCU29,OUT045,2334.370478
FDW35,OUT046,679.5128462
FDH05,OUT010,587.3076911
FDP26,OUT049,1709.766289
DRG27,OUT035,697.203575
FDQ33,OUT046,2773.518083
FDH20,OUT010,244.3235401
FDV14,OUT046,1342.325824
DRD01,OUT046,845.9032834
NCI17,OUT049,1547.680596
FDF39,OUT010,604.5441392
FDX37,OUT046,1637.832496
NCX17,OUT035,3366.131495
FDN03,OUT013,4425.214189
NCS41,OUT010,461.6174003
FDH34,OUT045,3247.44168
NCX53,OUT018,2011.973404
FDY31,OUT046,2258.618726
FDD20,OUT017,2134.071948
FDE51,OUT045,822.8355992
FDV27,OUT046,1329.251483
FDF16,OUT035,2412.979705
FDZ02,OUT049,1538.861282
NCK05,OUT045,1071.375306
FDM12,OUT027,3829.147432
NCA05,OUT018,2113.544501
FDX33,OUT045,2475.992406
FDM25,OUT049,3010.554041
FDE41,OUT018,1286.23634
FDW14,OUT045,1336.026054
NCD30,OUT046,1575.084336
FDB23,OUT010,631.0225695
FDF45,OUT046,948.5419253
FDW20,OUT017,2198.685606
FDF47,OUT045,3205.278044
NCR05,OUT019,494.8589038
DRB01,OUT046,3259.923152
FDE36,OUT013,2688.424658
FDU56,OUT049,3136.870624
FDB23,OUT049,3593.363286
FDN48,OUT049,1387.601457
FDS43,OUT013,3109.761318
NCN05,OUT013,3147.64784
NCL53,OUT049,2783.148683
FDL56,OUT046,1322.606853
FDH17,OUT018,1390.050381
FDP37,OUT046,2130.430217
FDG09,OUT019,585.4651069
FDA55,OUT045,3899.19714
FDX31,OUT049,3727.032362
FDJ41,OUT045,4070.605405
DRC24,OUT045,2628.620691
FDQ21,OUT035,2185.813665
NCT54,OUT045,1446.674883
FDH08,OUT049,3986.880925
FDY38,OUT018,4442.150057
DRM11,OUT010,603.1212278
FDG32,OUT049,3311.984931
NCH18,OUT046,3959.947652
FDI20,OUT035,4272.259835
FDA33,OUT018,2070.033957
FDN45,OUT013,3392.930891
FDT45,OUT010,155.7309455
FDR32,OUT035,3814.935807
FDA48,OUT017,3734.822322
FDN23,OUT017,2590.321188
NCR18,OUT035,638.5203845
FDD45,OUT046,1470.392754
FDI22,OUT018,3302.193864
FDT09,OUT013,2202.678896
DRC24,OUT027,4131.404711
FDT39,OUT046,2256.600951
FDX28,OUT045,1545.114152
FDA50,OUT018,1415.456817
FDT33,OUT027,4434.695659
FDQ60,OUT049,2029.119321
NCM19,OUT018,1541.691129
FDF40,OUT046,3959.476666
NCI30,OUT035,3967.027255
FDK34,OUT049,4065.307156
FDA38,OUT027,5873.784232
FDT02,OUT045,608.184671
FDC11,OUT017,1322.792245
FDD08,OUT046,679.2766808
NCS29,OUT046,4367.767282
DRI03,OUT010,580.0152345
FDK48,OUT035,1099.857359
FDM52,OUT049,2588.563178
FDP49,OUT035,841.5309351
DRA24,OUT046,2505.346713
NCJ43,OUT049,2964.381779
FDE11,OUT045,3053.042997
FDP01,OUT049,2282.448598
FDQ59,OUT018,1239.366001
FDA43,OUT019,471.0462106
FDL14,OUT017,2366.513008
FDV50,OUT010,258.3001056
FDT01,OUT027,6634.067094
NCC42,OUT035,2000.03574
FDO28,OUT046,1858.820254
FDD32,OUT019,178.2092753
FDV45,OUT035,3161.821097
NCW17,OUT019,280.6417486
NCJ17,OUT027,2115.697786
NCF18,OUT049,3091.989931
FDP01,OUT045,2307.596102
FDH24,OUT045,2597.135133
FDI38,OUT027,6345.979406
FDX03,OUT035,612.3479785
FDY28,OUT046,3349.52645
FDN34,OUT018,2653.123753
FDJ02,OUT045,2603.915285
FDW40,OUT019,320.9588625
FDX03,OUT017,638.3708463
FDE17,OUT027,3362.165959
FDT58,OUT046,2593.283247
FDI38,OUT013,3636.336328
FDW22,OUT035,3994.130819
FDS15,OUT027,2895.49748
NCX06,OUT013,3175.110474
DRK47,OUT035,3959.647975
FDC23,OUT027,4908.694503
FDM56,OUT010,244.747583
FDP21,OUT046,3370.249298
FDP58,OUT046,3427.734476
FDA27,OUT019,630.0653175
FDK41,OUT019,214.4187584
NCH42,OUT046,3955.656287
FDG29,OUT045,647.3145827
FDW15,OUT018,2280.241476
FDD28,OUT018,798.8463441
FDQ37,OUT049,3551.000814
FDC23,OUT035,2999.504514
FDV13,OUT035,1352.344016
FDK33,OUT046,3741.537682
FDO33,OUT013,2152.673357
FDN21,OUT017,2430.740647
NCW06,OUT027,5759.89233
FDI38,OUT035,3776.53992
FDC21,OUT027,2511.04201
NCS05,OUT046,2146.150456
NCN53,OUT049,611.3648372
FDV40,OUT010,156.0873762
FDG60,OUT017,4032.346479
NCY30,OUT027,4894.431251
FDM40,OUT045,2159.128511
NCO30,OUT046,3283.319384
FDK10,OUT046,3001.571853
FDM36,OUT045,2834.391044
FDN10,OUT013,1929.23984
FDM46,OUT018,1254.149049
FDX50,OUT049,1598.596091
FDP33,OUT045,4009.418946
FDO12,OUT045,3095.263191
FDC28,OUT013,1691.981629
FDO31,OUT045,1371.494994
FDX45,OUT035,2686.444447
FDV21,OUT049,2124.105294
FDH04,OUT049,1391.555886
NCG54,OUT013,2714.975451
FDO13,OUT046,2435.630313
FDA09,OUT027,5397.203265
FDC38,OUT017,2036.742946
NCO42,OUT046,2346.876683
FDL45,OUT049,2141.485884
NCK31,OUT013,765.9150629
FDM39,OUT017,2894.12311
FDC22,OUT010,437.6599614
FDF46,OUT046,1753.615308
FDQ37,OUT045,3554.713015
FDH41,OUT010,584.9196194
FDQ04,OUT046,689.3268138
NCQ02,OUT027,4159.346132
FDJ57,OUT027,5301.260925
NCE07,OUT049,2077.300113
FDE56,OUT013,1053.066947
FDI20,OUT049,4025.435488
FDK36,OUT018,701.9333357
FDP08,OUT027,5724.333232
FDF44,OUT017,2078.56871
NCU53,OUT017,2337.621475
FDF47,OUT035,3307.606097
FDS55,OUT010,397.5763946
FDZ52,OUT010,229.9265728
FDL04,OUT018,1456.14505
NCM26,OUT035,2540.703437
FDX43,OUT049,2708.710514
FDP52,OUT049,3926.977018
DRK49,OUT045,641.5786037
FDE38,OUT013,2429.216017
DRF13,OUT035,2629.240051
FDK41,OUT010,178.1224311
FDJ04,OUT027,3127.31173
FDZ44,OUT018,1690.610108
FDS11,OUT013,3771.727822
FDA55,OUT049,3907.404242
NCW53,OUT046,3113.073308
FDB49,OUT027,2559.926281
FDD23,OUT017,3106.789401
NCV42,OUT045,1789.078636
NCZ29,OUT018,1863.630494
FDQ26,OUT013,701.3705986
FDV08,OUT017,668.5575636
FDC53,OUT049,1442.925051
FDV58,OUT010,511.912558
NCP02,OUT019,156.1401701
DRI37,OUT045,862.7661132
FDQ12,OUT049,4051.344766
FDE33,OUT046,1381.729573
FDX27,OUT045,1539.119766
FDM22,OUT017,781.948771
NCH30,OUT019,296.2165804
FDC04,OUT017,4041.634535
FDO38,OUT046,1252.174377
FDV52,OUT027,3343.6598
FDB32,OUT013,1551.967001
FDV43,OUT018,634.6336174
FDI24,OUT018,2528.733545
FDR40,OUT017,1346.901585
FDW02,OUT049,2139.409329
FDE44,OUT049,830.5300676
FDL38,OUT046,1391.459772
NCT54,OUT010,149.946674
DRJ39,OUT010,649.019274
FDW55,OUT049,4078.011517
DRF13,OUT019,240.1424984
NCW17,OUT049,2279.927118
FDP13,OUT035,708.0139176
FDS08,OUT018,2549.117096
NCP17,OUT035,1024.647732
NCO53,OUT035,3113.340757
FDH19,OUT045,2786.440635
FDJ04,OUT017,2005.493534
FDG10,OUT049,788.8483388
FDA40,OUT010,209.3850743
FDI53,OUT045,2499.926026
FDU09,OUT010,186.4027488
FDK60,OUT045,1590.369433
FDR43,OUT017,592.4335541
FDW22,OUT017,3965.065421
DRP47,OUT010,653.7529622
DRG48,OUT010,575.2720465
FDA14,OUT035,2610.630345
FDU49,OUT013,1429.493588
FDK28,OUT045,4332.1221
FDT19,OUT046,2972.732843
NCQ42,OUT045,2007.749173
FDD03,OUT045,3559.327876
NCM53,OUT013,1665.380748
NCX53,OUT045,2304.256806
FDV14,OUT027,2135.137345
NCZ54,OUT017,2781.830674
FDB39,OUT013,768.9439056
DRC24,OUT046,2571.385057
FDY36,OUT013,1242.023825
FDN01,OUT035,3112.964196
DRH25,OUT046,867.3934081
FDV08,OUT046,689.8452669
NCP53,OUT049,4107.712088
FDU52,OUT010,647.8026709
NCI42,OUT045,3311.982554
FDZ14,OUT035,2070.37383
FDF11,OUT046,4160.243769
FDQ13,OUT018,1362.54906
FDO32,OUT010,161.8989837
DRJ37,OUT018,2263.459885
FDY43,OUT046,2786.199088
NCT41,OUT017,2559.128748
NCV17,OUT045,2176.16723
FDM04,OUT027,1407.650696
DRB48,OUT018,334.5725374
FDM24,OUT013,2373.665508
FDT37,OUT049,4097.091472
NCO05,OUT010,177.3925367
FDL13,OUT046,3801.646847
FDL15,OUT017,2563.734024
FDB11,OUT018,3281.724176
FDL14,OUT019,347.3854135
FDY10,OUT019,264.4712667
FDJ40,OUT049,1785.865316
NCW18,OUT046,4012.631224
NCY06,OUT013,2115.88337
DRE13,OUT018,1373.013726
FDA26,OUT045,3518.054853
NCE19,OUT010,211.0815217
FDE33,OUT035,1309.371764
DRL59,OUT027,1071.803129
FDY07,OUT046,898.9540547
FDF57,OUT018,2666.51115
FDM58,OUT035,1700.644842
FDP26,OUT027,2465.097049
FDY32,OUT046,2454.909014
FDD51,OUT010,157.8930666
FDU22,OUT018,1854.074006
FDZ49,OUT018,3825.491952
NCI42,OUT017,3882.568987
FDT04,OUT027,804.1022336
NCU41,OUT045,3048.364793
FDS56,OUT045,4049.602075
NCN42,OUT017,2428.728412
FDK34,OUT046,4091.888242
FDB03,OUT017,3855.756301
DRJ25,OUT035,805.7325806
FDT25,OUT027,3851.202564
FDN20,OUT013,2706.411324
FDP09,OUT013,3651.088052
FDM20,OUT019,496.8252087
NCG55,OUT046,2063.253897
NCP14,OUT045,1733.047446
NCH06,OUT046,3698.7796
FDV52,OUT013,1841.601901
NCL07,OUT035,640.829341
DRJ11,OUT027,6266.740612
DRO59,OUT013,1174.20573
FDW15,OUT010,323.5747418
NCQ30,OUT035,2066.559499
NCN54,OUT019,165.3371638
FDY01,OUT027,3814.088618
FDX39,OUT035,3758.429588
FDH53,OUT027,2471.901118
FDA57,OUT035,656.5511848
NCC07,OUT010,212.0033655
FDU28,OUT013,3042.976788
FDK36,OUT010,134.5513128
FDR36,OUT018,428.8075382
NCQ17,OUT035,2476.187148
FDS28,OUT019,162.4850819
FDE08,OUT045,2647.283708
FDU22,OUT046,2081.148743
FDG41,OUT045,1640.728881
FDO31,OUT010,155.4811322
FDM21,OUT019,535.9822531
FDU40,OUT017,2564.834887
FDV36,OUT018,1952.756268
FDT10,OUT027,1781.5829
FDX38,OUT045,742.2203103
NCU30,OUT027,4104.990966
NCV06,OUT049,3116.829718
FDT16,OUT035,3703.944426
NCP41,OUT027,2318.409377
FDZ56,OUT017,2996.054793
FDC22,OUT035,3231.264897
FDU10,OUT035,646.6930457
FDS46,OUT045,1890.397273
FDO08,OUT049,2468.719996
NCV42,OUT018,1666.792919
FDP33,OUT035,4049.316903
FDJ12,OUT046,3368.272991
FDH04,OUT045,1396.703895
NCU54,OUT013,3515.088997
FDO36,OUT010,637.3769151
FDT37,OUT027,6926.266621
FDD14,OUT010,707.730255
FDA16,OUT013,3745.635105
NCS42,OUT019,235.0687506
FDP10,OUT019,232.2194964
FDQ28,OUT049,2654.464685
FDK57,OUT010,235.1578272
FDK02,OUT013,1948.387779
FDW47,OUT018,1836.481525
NCC42,OUT018,1959.076037
FDQ37,OUT018,3380.632959
FDL40,OUT046,1510.669031
DRE13,OUT010,186.4976555
FDQ34,OUT027,2764.706899
NCB54,OUT046,2006.640972
FDS48,OUT049,2591.259334
FDO15,OUT045,1106.18886
NCT30,OUT013,752.9297855
FDU49,OUT027,2151.260358
FDE21,OUT046,2151.408155
FDS49,OUT019,179.9168726
FDT38,OUT027,2078.442435
FDZ01,OUT045,1623.913074
FDC41,OUT035,1274.460519
DRG13,OUT010,350.9331189
NCZ42,OUT018,3337.925046
NCM07,OUT045,1309.528043
NCV17,OUT018,2004.951637
DRK39,OUT035,1389.156738
FDS37,OUT018,1722.57591
FDV12,OUT019,242.5964066
NCG19,OUT018,4134.717044
FDS51,OUT013,824.0175056
NCO14,OUT046,619.0301119
FDC38,OUT046,2144.790119
FDN15,OUT046,2234.393341
NCH42,OUT013,3846.41361
FDQ22,OUT046,597.5041917
FDC05,OUT013,3119.994288
FDZ31,OUT013,3191.413433
DRJ23,OUT049,3098.252601
FDC52,OUT035,2387.828238
DRD12,OUT010,153.6251027
FDV55,OUT017,2554.49934
FDD32,OUT046,1271.49384
FDR01,OUT049,3072.855471
FDY08,OUT019,564.2620801
FDQ45,OUT045,3146.873242
DRN11,OUT027,4647.900843
NCS05,OUT018,1819.791011
FDY32,OUT035,2529.99042
NCD31,OUT045,2801.534002
NCE06,OUT049,2386.840371
NCP14,OUT046,1758.732857
NCF18,OUT019,478.003071
FDF14,OUT018,2057.967003
FDB22,OUT017,2332.277347
NCH54,OUT049,2741.78255
FDU27,OUT035,771.6883407
FDS58,OUT027,4249.469109
NCU29,OUT035,2715.2498
FDJ57,OUT013,3404.888368
FDL56,OUT049,1292.291223
FDH60,OUT035,3114.358413
FDN24,OUT018,807.6444903
FDD02,OUT017,2179.853279
FDP15,OUT017,4190.429306
FDB28,OUT027,5711.092791
DRC49,OUT045,2688.125309
NCG30,OUT018,1820.824591
FDJ14,OUT049,1218.500315
FDL52,OUT045,655.0814389
NCG19,OUT027,6504.817363
NCN41,OUT035,2034.429414
FDW22,OUT013,3814.990878
FDI02,OUT013,1668.766058
FDV51,OUT045,2609.086114
FDV48,OUT046,1255.19111
NCL17,OUT019,331.7987421
FDP46,OUT045,1354.734336
FDU10,OUT045,611.496399
FDT37,OUT010,586.3556788
FDI27,OUT035,759.7860795
FDN51,OUT046,4448.890341
FDW07,OUT035,1278.299462
FDN45,OUT049,3431.017046
DRN37,OUT027,4709.627361
DRF48,OUT049,3157.057624
FDP38,OUT019,105.1542126
NCX18,OUT027,4716.919962
FDK45,OUT018,1731.371111
FDZ37,OUT049,1331.027146
FDS50,OUT018,3211.723338
NCR54,OUT018,2968.937804
NCS17,OUT035,1549.250106
FDV31,OUT046,2800.95468
DRE27,OUT017,1619.036571
FDN60,OUT013,2655.47978
FDK26,OUT013,3448.23515
FDX37,OUT018,1458.228019
FDW31,OUT046,2851.921077
FDX26,OUT018,2930.522349
DRL49,OUT019,347.5172841
FDU49,OUT017,1446.446735
FDY58,OUT046,3905.912237
FDN03,OUT045,4174.735389
NCV06,OUT010,470.6742371
FDH53,OUT045,1311.013206
FDG31,OUT018,890.3387248
NCC06,OUT045,2323.662674
FDS13,OUT049,3885.165943
FDP16,OUT035,4059.360491
FDA35,OUT013,2127.762111
DRP47,OUT018,4066.589688
FDY28,OUT010,528.9852318
FDY20,OUT035,1346.154768
NCH30,OUT017,1681.828981
NCR29,OUT019,151.1508777
NCP05,OUT013,2558.304125
NCF30,OUT019,295.3937552
FDA08,OUT035,2809.942331
FDN51,OUT027,6328.260599
FDH12,OUT046,1698.382218
FDY39,OUT017,3276.994061
NCO53,OUT045,3010.673793
FDB40,OUT046,2670.564848
FDH02,OUT049,1227.144018
FDY11,OUT027,1675.867528
FDQ09,OUT019,276.7292115
FDP16,OUT013,4090.093164
NCF55,OUT018,339.2780742
FDY09,OUT027,4550.066178
FDY39,OUT045,3351.506694
NCU53,OUT049,2397.784894
NCT41,OUT049,2581.698786
FDJ45,OUT046,634.5167094
FDR28,OUT013,2649.869628
FDN08,OUT013,1890.987144
FDJ07,OUT049,1954.992572
FDZ09,OUT027,4111.737106
FDQ14,OUT017,2371.108766
FDY12,OUT027,1597.480586
FDK57,OUT046,2060.920587
FDD20,OUT049,2184.805054
FDS36,OUT018,1835.592704
FDI40,OUT049,1687.435888
FDJ40,OUT045,1779.049544
FDE08,OUT013,2564.720545
DRK01,OUT013,1552.594336
FDC58,OUT049,629.8150337
FDE50,OUT046,3132.437337
FDX48,OUT035,2668.247147
DRM35,OUT018,2454.755773
FDG41,OUT013,1661.427903
FDB52,OUT046,3879.149992
FDV19,OUT045,2785.176755
DRG48,OUT017,2489.772909
FDI26,OUT013,2828.850022
FDU11,OUT019,295.2123953
FDF59,OUT019,264.7470634
FDR07,OUT049,1458.839004
NCE06,OUT017,2297.450468
FDE10,OUT046,2080.59596
NCO55,OUT046,1684.78842
FDZ13,OUT013,797.7344775
FDT50,OUT017,1571.419204
FDH12,OUT010,199.4432949
FDD21,OUT045,1926.859131
NCM05,OUT013,4967.953418
FDK04,OUT013,789.0972826
FDN33,OUT017,1553.074238
NCM18,OUT010,150.6097125
DRC25,OUT049,1462.428152
FDT47,OUT017,1739.791675
FDD45,OUT027,2793.762915
NCD07,OUT018,1564.091117
NCY54,OUT010,595.174326
FDL12,OUT049,1239.903481
FDL02,OUT017,1637.393747
FDC60,OUT035,1729.418818
FDR37,OUT017,3119.336047
FDY16,OUT017,3240.930397
FDU26,OUT045,1985.010765
FDN24,OUT013,815.505012
FDH44,OUT013,2436.017624
FDE23,OUT010,117.3940176
FDW60,OUT017,2871.783662
FDQ55,OUT049,2099.816108
FDV32,OUT027,1800.446938
FDV03,OUT010,306.4191515
FDY14,OUT010,594.4256977
NCL55,OUT027,5412.03089
DRF25,OUT017,705.7858008
FDX03,OUT046,607.215272
FDF40,OUT045,3945.704369
FDX24,OUT010,198.1139096
FDA25,OUT049,1650.330539
FDH21,OUT018,2510.219973
FDB47,OUT010,565.6548435
FDT34,OUT019,315.8142001
FDS39,OUT010,256.4128586
NCU05,OUT046,1248.623217
FDE02,OUT049,1413.00482
FDL25,OUT035,1408.959171
FDC50,OUT049,1529.940757
FDZ32,OUT049,1703.386917
FDV14,OUT045,1340.771371
FDR07,OUT045,1457.211856
FDB26,OUT049,827.069443
NCR50,OUT045,2576.391626
FDP01,OUT018,2372.303968
FDH57,OUT045,2019.902604
FDM60,OUT027,1077.19636
FDA45,OUT017,3219.220054
FDU55,OUT017,4250.079703
FDH40,OUT035,1310.723152
FDG40,OUT019,71.81099534
FDT12,OUT049,3926.372208
DRL59,OUT045,861.4894589
FDT47,OUT018,1537.962984
FDI60,OUT017,988.1625758
DRF51,OUT027,1031.809903
NCK31,OUT049,731.9820813
FDB08,OUT045,2443.794804
FDM44,OUT035,1687.280081
FDD46,OUT018,2411.228718
FDR27,OUT019,277.0693173
FDV56,OUT010,270.6742954
FDM02,OUT049,1310.406684
FDU45,OUT018,1849.129032
FDZ10,OUT017,2038.61326
NCK31,OUT010,162.4702628
FDR27,OUT035,2028.694854
FDF33,OUT013,1705.08096
FDJ36,OUT046,1670.188815
FDP33,OUT049,4060.533535
FDG17,OUT046,4130.974349
FDG47,OUT027,4787.105546
NCW29,OUT046,2049.008506
DRH59,OUT017,1081.319721
FDR32,OUT017,3763.743087
FDP48,OUT035,3487.895096
FDG17,OUT035,4178.872436
DRJ59,OUT017,632.8591472
FDY48,OUT027,2739.200344
FDB02,OUT046,2873.57452
FDN10,OUT019,283.347201
NCD55,OUT035,638.4725994
FDX34,OUT013,2031.609699
FDZ38,OUT045,3526.388439
DRF37,OUT049,4106.73286
DRL47,OUT019,285.2136097
FDL27,OUT035,1086.55956
NCP53,OUT035,4076.042025
FDT03,OUT019,430.6075214
FDJ28,OUT035,3143.80709
FDF40,OUT018,3365.728504
FDA32,OUT035,3744.403609
NCP02,OUT017,758.1035233
FDZ31,OUT045,3186.841709
NCQ29,OUT013,3890.999837
FDP57,OUT010,206.0918406
FDL32,OUT027,3476.494945
DRB01,OUT035,3156.618598
FDJ40,OUT046,1724.310924
FDO24,OUT018,2364.472478
FDO11,OUT018,3164.893716
FDA56,OUT035,2034.312004
FDF02,OUT045,1635.800756
FDA10,OUT013,1934.398236
NCI55,OUT017,2281.731787
FDZ40,OUT010,238.555548
FDV08,OUT049,672.6141834
FDN48,OUT013,1346.840843
FDU57,OUT017,2360.409301
DRF49,OUT013,1739.677445
FDS02,OUT035,3190.642975
FDS43,OUT046,3181.402865
FDT16,OUT013,4533.067529
FDX19,OUT027,5847.507671
FDK15,OUT046,1579.17958
DRA12,OUT049,2339.327013
FDY35,OUT017,865.7075365
NCU42,OUT013,2851.642983
FDD26,OUT013,3313.635145
FDR11,OUT018,2351.370524
NCP53,OUT045,4113.348351
FDP34,OUT045,2789.591809
NCV41,OUT019,275.1111676
FDN20,OUT018,2527.015521
FDZ16,OUT018,2991.153824
FDZ28,OUT049,1989.103098
NCL55,OUT013,4306.016563
NCJ17,OUT046,1361.402141
FDT37,OUT046,4003.334051
FDV51,OUT049,2692.861775
FDZ28,OUT035,1950.23079
FDN27,OUT013,1889.251023
FDS14,OUT019,305.0063658
FDZ58,OUT045,1996.872376
FDD46,OUT046,2258.843486
FDJ03,OUT035,707.6283681
FDU03,OUT010,563.6689005
FDA33,OUT027,3546.879294
NCW53,OUT035,3077.814013
NCC55,OUT017,627.7789189
FDP52,OUT019,536.1260692
FDE39,OUT049,2057.944179
FDB44,OUT035,3769.75649
FDG59,OUT013,582.3479942
FDI05,OUT013,1160.028835
FDF59,OUT045,1975.455168
FDM39,OUT019,474.8443662
FDB14,OUT013,1434.964825
NCS05,OUT019,286.595533
DRJ35,OUT045,962.7275064
FDO31,OUT019,201.1954225
FDA31,OUT046,2810.156551
FDX40,OUT049,670.3136687
FDW56,OUT045,3430.001132
FDH09,OUT018,712.9377464
FDA52,OUT019,348.388537
FDF20,OUT019,512.0441542
FDE40,OUT046,1017.148508
NCU17,OUT046,1854.493578
NCP14,OUT035,1744.361539
FDN25,OUT027,2159.171378
FDU39,OUT049,924.838763
NCM05,OUT017,4553.155201
FDU07,OUT017,2390.896629
FDF28,OUT049,2129.326124
FDR57,OUT049,2500.691687
FDJ33,OUT013,2011.635589
DRH23,OUT035,912.4807869
FDQ52,OUT046,4066.335478
DRK13,OUT035,3137.463797
FDP09,OUT046,4036.953415
FDR08,OUT027,2583.121174
FDV50,OUT045,1922.769049
FDT13,OUT049,3210.334565
FDJ27,OUT027,2865.72369
FDH21,OUT046,2505.825294
FDW14,OUT027,2216.875314
FDL52,OUT049,693.5091711
FDW28,OUT017,2946.350912
FDL40,OUT049,1521.938567
FDE24,OUT046,2243.313736
FDX35,OUT049,3759.727235
FDP46,OUT017,1312.506358
FDX56,OUT045,3316.799477
FDQ45,OUT049,3105.440651
FDK50,OUT027,4023.912768
FDY26,OUT045,4630.259653
FDQ09,OUT017,1731.112926
FDN39,OUT049,3111.693502
FDP13,OUT017,695.6827698
FDR51,OUT013,2309.652141
FDZ49,OUT010,606.6179337
FDL28,OUT018,2999.608587
FDZ10,OUT035,2021.096519
FDK38,OUT013,2299.270051
DRL49,OUT027,3657.292654
FDR15,OUT013,2292.470392
FDQ24,OUT035,4200.031915
FDD56,OUT013,2895.879378
NCR42,OUT046,668.8607311
FDH52,OUT045,1024.208504
FDH57,OUT019,302.1769809
FDR15,OUT010,345.7139571
FDJ34,OUT035,2000.675107
FDW37,OUT035,1459.046956
FDQ23,OUT018,1536.911887
FDP34,OUT013,2647.263883
FDE04,OUT027,4535.243818
FDC48,OUT045,1284.689451
FDA47,OUT019,330.3885384
FDI35,OUT018,2779.237817
NCV05,OUT013,2298.299522
FDR28,OUT045,2793.272608
FDH31,OUT017,1599.658542
FDP59,OUT019,241.7742718
FDS19,OUT018,1259.702785
FDM60,OUT045,653.446192
FDJ44,OUT018,2670.358373
DRH51,OUT017,1271.520819
DRC25,OUT017,1489.395578
DRE25,OUT013,1513.90176
NCX05,OUT049,1924.317813
FDR11,OUT017,2491.129062
DRP47,OUT045,4039.518788
DRC49,OUT019,312.1911543
FDQ47,OUT027,993.963209
FDL20,OUT013,1700.121794
FDM34,OUT035,2214.516066
NCN55,OUT013,4064.550461
FDD41,OUT035,1716.712297
FDE52,OUT049,1342.956014
NCT18,OUT019,382.7557813
FDJ32,OUT018,855.4373934
FDE16,OUT046,3909.828397
FDZ09,OUT045,2775.335178
DRZ11,OUT046,2011.224561
FDK41,OUT049,1278.829318
